name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
ENSG00000110427,-0.22637606,0.69187504,-0.09172372,0.042380314,-0.11179318,-0.033072144,0.20121725,-0.053016346,-0.43569672,0.4070876,0.43326324,-0.057063516,-0.20910303,-0.16558872,-0.07863563,-0.12372835,-0.072557926,-0.18607923,-0.43953156,-0.42134824,0.1340493,-0.05366835,0.054437008,-0.037190314,0.09143511,-0.39730993,-0.13064833,0.039782844,0.5383377,0.60228914,-0.06566394,-0.15986598,-0.17020655,0.29917172,0.20151702,0.0076959357,-0.18642354,0.4583344,0.23884013,0.24856442,0.30158144,0.20725182,-0.29382604,-0.27145877,-0.12203584,-0.12246267,0.28793228,0.027370784,-0.16114482,0.012488292,0.13032381,-0.51735395,-0.41971225,-0.13486698,0.15154952,-0.02070325,0.42432663,-0.28493625,-0.12311626,-0.33364025,0.28251284,0.26559356,0.107438885,-0.06480949
ENSG00000110514,0.64445186,-1.2184429,0.6358703,-0.03496563,-0.14619318,0.075684786,0.5164241,0.114471085,0.12998657,-0.38044846,0.0033064717,-0.17040512,-0.24693933,-0.3194981,0.2308657,-1.5400281,-0.1677073,0.11697475,-0.509203,0.42727622,0.3227825,0.9592141,-1.4244617,0.16486794,0.46421024,-0.49027437,-0.6035645,-0.70625585,-0.32616365,-0.82639176,-0.23774762,0.12315003,-0.01571622,0.85405254,0.038033765,0.40622577,0.4366871,-0.19486168,0.8852802,-0.13874693,0.435879,0.028688211,0.12911706,-0.11207711,-0.027850827,-0.065577164,0.7454459,-0.5930433,-0.42596507,-0.47747236,-0.34414703,-0.35427845,-0.09728999,0.6917293,0.084977895,-0.056700945,0.542866,0.017500283,0.11342473,-0.16428322,-0.4286863,0.15812132,0.65089065,1.0131853
ENSG00000110619,0.08115835,-0.10705031,-0.024454061,0.036205705,-0.07276726,0.085030295,0.1104183,0.08574359,0.09038086,-0.18069798,0.005089002,0.1552556,0.12410369,0.22809948,0.040269542,0.003038186,-0.043657605,-0.015030183,0.045493204,0.15062378,-0.168779,-0.12865752,-0.025771951,0.11858436,-0.029459832,-0.10649067,-0.16002141,0.09946813,0.06955661,-0.117863774,0.08502415,0.15978308,0.100686476,-0.023923764,0.18790595,0.015336487,-0.13817644,-0.17845523,-0.20769551,0.09354652,-0.057074793,-0.035318367,-0.07008063,-0.09375107,0.08428275,0.24233104,0.012164448,0.26500687,0.054410104,-0.031116672,-0.058058403,-0.14660078,0.11818318,-0.090825245,-0.096030094,-0.09925411,-0.21051706,-0.066909924,-0.1323742,0.04768185,0.070803635,-0.25663105,0.018120818,-0.1566465
ENSG00000110628,-0.052922033,-0.106597,0.5157882,-0.07460934,-0.44484782,0.079229966,-0.27017176,-0.6193983,0.8044425,-0.013521961,0.122873,-0.88152224,-0.029840346,0.6237518,-0.5537512,0.42773935,0.39568865,-0.16899784,0.013759763,0.1819043,-0.45895717,-0.9728934,0.4747616,-0.001517483,-0.85629815,0.14176786,0.3633611,-0.4421841,0.5862514,-0.35695955,0.20152363,-0.17346504,-0.33990785,0.36339223,0.19555067,-0.3921846,-0.20211358,0.21022257,-0.11154484,-0.08930588,-0.45736945,0.080945246,-0.27026725,0.19881119,0.28369236,-0.150585,-0.03965472,-0.08934015,-0.249233,-0.71099526,0.14307845,-0.11757188,0.09645131,0.11743666,-0.38753274,-0.49013308,-0.23935392,-0.18385635,0.23532176,-0.1396735,0.32180813,-0.12918386,-0.12084614,-0.036406696
ENSG00000110693,0.0196477,0.17981555,-0.19202422,0.050768882,-0.08718526,-0.3767755,-0.08194783,0.02786202,-0.036727596,0.18292701,0.12245829,-0.15584339,0.1502566,0.06984689,0.56553257,-0.074681684,0.01007618,-0.014708269,-0.13389896,0.040466294,-0.029562207,-0.18262024,-0.28843936,0.26795548,-0.1329604,0.014003369,0.25113142,-0.38490576,-0.15843475,-0.15968475,0.24824336,-0.058474757,-0.1707988,-0.02729802,-0.08181351,0.36485615,-0.31087795,0.228002,0.20409209,-0.10311497,-0.079031184,-0.33701202,0.78127337,-0.1256162,-0.3469953,-0.67569053,0.44995227,-0.24519192,0.091162264,0.5203617,0.49712327,0.18832581,-0.28574136,0.17901206,-0.59053946,-0.42181984,0.2794957,0.44671777,-0.28773502,0.038145587,0.3164031,0.6414488,0.00023490413,-0.14840108
ENSG00000110719,0.05069756,-0.0976,0.13821685,-0.07299596,0.09649693,0.09377198,0.10417623,-0.11350173,0.08826875,-0.03871605,-0.13357744,0.23544556,0.14715192,0.083050534,-0.08142457,0.26232448,0.012035891,-0.086588226,0.14100525,0.014524939,-0.22738424,0.4738361,0.15034558,0.113497615,-0.14234897,-0.1519339,-0.27799246,-0.21687588,0.005898417,-0.057244103,0.1839524,0.12351338,0.13028488,-0.07933324,0.29170597,0.11528977,0.16997841,-0.14309882,0.07557336,-0.040680144,0.12449582,-0.167561,-0.17857498,-0.17523427,-0.5436045,0.06525788,-0.10915454,0.16302606,-0.20622462,-0.070287876,-0.42473832,-0.13073109,-0.11466881,-0.05989883,0.18168299,0.26638055,-0.1402441,0.12318222,-0.11057806,0.039060444,0.13407592,0.022055255,0.009697141,0.002159415
ENSG00000110723,0.027434204,-0.37874514,-0.10502347,0.34942296,0.10824728,0.1266364,-0.0143852,-0.32619852,-0.20590164,0.15130058,0.26951754,-0.04442037,-0.72006017,-0.17649856,0.12630253,0.8659932,-0.09421139,0.11108936,0.7237292,-0.2366035,0.24015962,-0.020321464,-0.32439956,-0.27802312,-0.28141138,-0.46915275,0.18413298,0.09670319,0.017796393,0.40221524,-0.071145535,-0.0356373,0.233577,0.12193437,-0.35955492,0.10227588,-0.44771412,0.42437714,0.051233232,-0.1596048,0.18488379,0.040956296,0.30991766,-0.061276745,0.16822314,-0.118269786,-0.6142575,-0.29418164,0.46788234,0.18516381,0.3298683,0.005054034,-0.2271443,-0.32852995,-0.41967857,-0.074507006,-0.35164037,0.39143932,0.05140848,-0.14109191,-0.08862448,0.120097786,0.15201803,0.12997057
ENSG00000110786,0.16538705,-0.16696325,0.035299957,-0.035704136,-0.30078572,0.110128574,0.0030059742,-0.03939964,0.09950961,-0.16346553,-0.21944134,0.11342512,-0.08502814,0.24953768,-0.049617007,0.09372498,-0.009876316,0.13693318,0.04460033,0.02301453,-0.1823498,-0.023119943,0.06621021,0.1381799,-0.038750965,0.04977769,-0.21260008,0.08978087,0.005239718,0.25959516,0.14622517,0.048088055,0.18916892,-0.08346811,0.113049194,-0.06358278,0.14144544,0.020613141,-0.17151307,0.069346145,-0.23316444,0.101937324,-0.13693546,0.011510696,-0.063150235,-0.013593515,-0.19599666,0.3602806,-0.113727175,-0.07479896,-0.22245356,0.06610241,-0.038627923,-0.0799622,0.38875288,-0.080166556,-0.09822536,-0.100802004,-0.04193609,-0.02604236,0.08166699,0.07350109,0.04947016,0.035707194
ENSG00000110799,0.18703258,-0.019197246,0.2525739,0.11454728,-0.058043316,-0.010995365,0.18900026,-0.0461137,-0.04759389,0.02987723,-0.18342339,-0.04168826,0.13086444,0.17617278,0.11786804,0.1669563,0.027146872,0.022931784,-0.029667893,0.10857845,1.085055,0.047656365,0.0839329,0.15979974,0.16730802,-0.23949778,0.31046697,0.2577948,0.26060525,-0.43596902,-0.11011867,0.035966747,0.09024965,-0.0174663,-0.25134265,-0.13674597,-0.019286996,0.28073096,-0.101747155,-0.1618726,-0.1312471,-0.022740752,-0.0071088993,0.1617242,-0.2528574,0.11849533,-0.11981106,0.15216888,0.10477966,0.008687019,-0.29845545,0.07576642,0.19108507,-0.20161626,0.13300984,0.029258987,-0.21272,-0.023947243,0.044369634,-0.6362269,0.36417726,0.14910059,-0.10973483,0.002557941
ENSG00000110841,-0.17292394,0.25797394,0.032843236,-0.22496773,-0.03300311,-0.20322043,0.025909243,-0.07745719,0.05524241,0.12460605,-0.30575323,0.20475516,-0.10105671,0.14922915,-0.13449739,-0.412597,0.106022224,-0.011778717,-0.13633513,0.19019218,0.031865124,0.19477205,0.21953912,-0.06608768,-0.017779013,-0.1517403,-0.05486484,0.22836955,-0.0750886,-0.24496418,0.10605478,0.6891175,0.1483356,-0.25354546,-0.35365194,0.13704854,0.006718578,-0.2821467,-0.025940383,-0.045149293,-0.008329056,0.17646217,0.06496355,0.2933265,-0.72906893,-0.3218334,-0.05232269,0.037032362,0.19864504,0.0056451345,-0.28076813,0.09782606,0.09252015,-0.21335486,-0.10658648,-0.2645989,0.098865576,-0.36832228,0.08284633,-0.056754917,0.10790151,-0.13299713,-0.3104162,0.090151556
ENSG00000110851,0.042719413,-0.119369954,0.0021101327,0.19603762,-0.063384,0.28564778,-0.007055309,-0.24088134,-0.44846234,-0.7028673,0.018050853,-0.067162625,0.32300887,-0.0891192,0.026011558,-0.43812624,0.42531934,0.34754866,-0.66917163,0.18777329,0.005814758,0.06214037,-0.06522833,0.016148372,-0.31242305,0.27969748,0.14048314,-0.1870436,0.36328694,-0.10860421,0.12733233,0.34307382,0.03879553,0.22725001,-0.28885815,0.5181994,0.3410433,-0.25544554,0.26642555,-0.272263,-0.60263634,-0.5052903,0.51755077,0.03237575,-0.25067922,-0.4229966,0.275487,0.25719953,0.4615963,-0.10885634,-0.09644682,-0.16973482,-0.10933661,-0.34854645,-0.02445626,0.32272494,0.23083985,-0.054642066,-0.7215591,0.39882317,0.81995654,-0.33007148,-0.29214853,-0.61509144
ENSG00000110852,0.12185136,0.031116249,0.5389699,0.28555483,-0.015311746,-0.39638764,-0.09772884,-0.19380017,-0.08683102,-0.012112245,0.03824317,0.19675401,0.052215364,-0.091900416,0.3106095,0.0055621485,-0.16118489,-0.32248002,0.26581728,0.034863006,0.17866254,-0.2250577,0.06752394,0.10864554,0.36397475,0.17605186,0.28032663,-0.025662905,0.33936974,0.0082197245,-0.19842367,-0.350816,-0.2356977,-0.17472525,-0.06738196,-0.1915456,-0.29713073,0.0056972844,-0.09885597,0.06638101,0.17918763,-0.012331723,0.11655806,-0.061980866,-0.1365706,-0.15145808,0.2664594,-0.04436545,0.08362748,0.20231186,-0.12217955,0.17063951,0.35927626,-0.025371412,0.2965036,0.09878335,0.025632136,0.14075501,-0.14602421,-0.18134548,-0.13419217,0.23780496,-0.21847743,0.3085181
ENSG00000110876,-0.06388266,0.1659462,0.35082924,0.21426499,-0.18221547,0.4408981,-0.06874197,0.17529102,0.1124239,-0.04964852,-0.18136173,-0.07328705,-0.08944561,0.41055483,-0.10589793,0.35961312,-0.20556816,-0.036104716,0.03642553,-0.38924798,-0.42800993,0.34659934,-0.13084027,0.0035632877,0.0032650034,-0.07391042,0.7172227,-0.08719124,0.6126309,-0.3675844,-0.0014773184,-0.17957707,0.38469964,0.21672948,-0.18295911,0.118931696,-0.014096443,0.28628048,0.030850323,0.41217947,-0.49357402,-0.102072656,-0.22306122,0.47552606,-0.13972974,0.2177751,0.2002243,0.07440668,-0.04723285,0.11038699,-0.3093517,0.36860475,-0.30821064,0.2845221,-0.17399201,-0.048004806,-0.34380206,0.0918762,-0.0062191673,0.3253836,-0.22351654,0.19935678,0.08257685,0.78797966
ENSG00000110917,-0.08827574,-0.1130608,-0.24714628,0.5262777,0.13569184,0.2347269,-0.51091003,0.41589034,0.07854635,-0.16889635,0.118861005,0.37426525,-0.38391668,-1.3108118,-0.18478173,-0.31062248,-0.34412628,0.22227088,-0.14526433,0.022686737,0.5593583,-0.21291894,0.040186886,-0.0035763297,0.4996949,-0.08905079,-0.42800847,-0.50157803,-0.32650128,-0.010038647,-0.36917078,-0.3687069,-0.279501,-0.06891973,-0.10104888,0.33894154,0.021431666,-0.45800525,0.13893107,0.11262759,-1.1480092,0.15845615,0.4218297,0.033833858,-0.09229317,0.3560264,-0.5855152,-0.7981845,0.037322495,0.4972835,-0.26323032,0.2081646,0.29316506,0.7461382,0.05995928,-0.36409375,-0.76375824,0.11730392,0.084808,0.081393234,0.031010544,0.14648014,0.10856861,0.5475059
ENSG00000110921,0.027629178,-0.1357369,-0.018374862,-0.3849949,0.20407283,0.16842683,0.09496349,0.19103754,0.0071737072,-0.054991428,-0.026115665,-0.01476327,0.08999492,0.024518445,0.088074,0.053449012,0.15055455,0.05532264,0.03816233,0.09197439,-0.1541579,-0.15374549,0.030152412,-0.026212377,-0.0054467907,-0.086137064,0.02705007,-0.078385405,0.028843619,-0.31407475,0.021864206,0.026979342,0.09036704,0.041492514,0.2914763,0.14026637,0.25181165,-0.0913807,-0.09580087,0.015453313,-0.08077734,-0.08676908,-0.04179932,-0.114485815,0.14679736,-0.016422093,-0.03454443,0.10859557,0.06233965,-0.0179915,-0.13779373,0.027212724,0.01764787,-0.20495889,-0.06276466,-0.103559814,-0.19841316,-0.17446527,-0.042415842,-0.015522012,-0.036914937,-0.0035430077,-0.043967288,-0.14552261
ENSG00000110925,0.04399873,-0.3966352,0.2166731,-0.25721747,-0.17046669,0.19348013,-0.19068396,-0.08622228,0.09041496,0.2184284,0.098779075,-0.13817824,0.091114126,-0.7420639,0.10887957,0.26446822,0.18574242,-0.11233598,0.26868463,-0.22296673,-0.21029378,-0.19990875,-0.03773758,-0.6828694,0.14900783,0.18426602,-0.04026035,0.68110174,-0.268953,0.028127374,-0.09288693,-0.12855811,0.0038951307,-0.049398128,0.21621597,-0.10293276,-0.5689412,-0.12222198,0.09425334,-0.21391743,0.43685496,-0.048922483,0.2511758,0.64266455,0.0022444585,0.29840195,0.522281,0.030164845,-0.2869974,0.1106476,0.14906847,0.28510723,0.14983754,-0.2631193,0.27129355,-0.21148054,0.10009518,0.06117871,-0.105946906,-0.14766626,0.11905332,0.28924802,0.056960866,0.15899812
ENSG00000111058,0.17373371,-0.11035854,-0.06636041,0.07448688,-0.033153664,0.03696994,0.05854304,0.16515239,7.821006e-05,0.09257085,-0.03651301,0.04840358,0.26407677,0.18942752,-0.020751145,0.012509948,0.04656723,-0.11780977,-0.00088355737,-0.030682553,-0.09659764,-0.024468258,0.14077231,0.25592852,-0.0019633349,0.0007481417,-0.14651775,0.105965026,-0.1150377,0.28156334,0.056816865,0.22938637,0.14976224,-0.14310956,0.19424818,0.017390633,0.030355284,-0.044655927,-0.12183268,0.08044126,-0.15904365,-0.017199617,-0.14972498,-0.10011891,-0.26921123,-0.046265822,-0.05378847,0.2920011,0.11288174,-0.14209358,-0.17730072,-0.008175707,0.09245997,-0.061763704,-0.058517765,-0.10649662,-0.5578331,-0.08568101,-0.033670407,0.06275245,-0.03956975,-0.0062458673,0.13773954,-0.014785435
ENSG00000111145,0.44790155,0.3153838,0.18695155,0.012588664,0.3776293,-0.2704708,0.28157213,0.040800437,0.07206277,-0.06486655,-0.41023415,-0.34640688,0.32232207,0.104175135,0.41513237,0.15138228,-0.25285938,-0.05535831,0.091676034,-0.020400167,0.31218797,-0.027534567,0.52783567,0.45963204,0.09719218,0.23227967,-0.021511383,-0.07720848,0.35367754,-0.25940084,-0.13777235,0.18942788,0.00209593,-0.48583737,-0.36677074,0.3115624,-0.019880973,0.23826121,0.24532579,-0.16851507,-0.1748935,0.127026,0.40482685,-0.24771628,-0.029033843,-0.088373624,0.079514,0.03209612,-0.008029027,0.09345985,-0.09155316,0.41453296,0.21172288,-0.09614535,-0.04004032,-0.29925472,0.4185539,0.05822456,-0.12037198,-0.2692734,-0.5001599,0.25467137,0.021194771,0.056645077
ENSG00000111218,-0.24410853,0.19450389,-0.12272222,-0.036014542,-0.15635124,0.06686907,0.7389114,-0.2951361,-0.28369516,0.28397197,0.78418756,0.1585503,-0.03271907,-0.32023618,0.15695788,-0.16458973,-0.012725596,-0.43704364,0.09081703,-0.27801532,0.3089105,0.46673992,-0.27907175,-0.21287747,0.12237673,-0.1391502,0.17758822,-0.79297674,-0.3989164,0.31458896,0.5190211,-0.19162042,0.5721825,0.45352715,-0.31375206,-0.029105006,0.82272834,0.1055951,0.12915845,-0.15453187,0.5275847,0.21326146,-0.043185662,-0.13401946,-0.0054699504,-0.054132733,0.42702428,0.18676805,-0.43872708,-0.04289157,-0.5399389,0.60073626,-0.27430272,-0.06579693,-0.019648008,-0.11648453,0.22053787,-0.44535565,-0.28881666,-0.39502552,0.4577162,0.35389075,-0.3923992,0.3878048
ENSG00000111229,0.13732855,0.109566316,0.23506075,-0.018130437,0.23875843,0.08198459,0.14610575,0.17799076,0.12487733,-0.02021759,-0.27313066,0.046247154,0.104544856,0.059397515,0.12107071,-0.12300608,0.30172727,-0.041699387,0.038588688,0.081662804,-0.36494777,0.33715278,-0.07510283,0.20662709,0.27046323,-0.14095898,0.22352867,0.3492155,-0.014603947,0.21794848,0.047879018,0.11212019,0.13917078,-0.2469032,0.145915,-0.047421474,0.24257793,-0.072021686,0.037180092,-0.08746253,-0.15233487,-0.00458284,-0.2464367,-0.13382678,0.17851323,0.18297069,0.08808561,0.2815563,0.17567566,0.017108472,-0.20074208,-0.113543905,0.19623423,-0.23770835,0.060964793,-0.21299854,0.0023694711,-0.020223496,-0.14138289,0.24609704,-0.0041066934,-0.20055148,0.08700778,-0.1150096
ENSG00000111231,-0.9088198,-0.2875409,0.062362798,-0.55405945,-0.1989619,0.429307,0.542151,-0.5770774,1.178742,-0.35062015,0.26763713,0.20945884,-0.75392795,-0.7130599,0.08967452,-0.16722985,0.067993455,-0.21362244,0.16571663,-1.3441836,0.39993867,-0.1749669,0.39274168,-0.47522423,-0.33124843,-0.69874793,0.43402418,-0.09044523,-0.35549104,0.069131106,0.15905383,-0.09213439,0.29574648,0.2762323,0.10250382,-0.59739876,0.9875213,0.014242912,-0.041910708,0.36999926,-0.107354075,-0.07185842,0.27501723,-0.080501914,-0.49164984,0.068385884,-0.2006083,0.26777732,-0.2033134,0.091196574,0.43511465,0.14262787,0.21323875,0.0047654076,-0.25194374,0.04052169,-0.3222977,-0.51422936,-0.32618666,-0.3169773,0.08123661,0.30226997,0.3643834,-0.8223516
ENSG00000111269,-0.5181728,-0.03753308,0.14520988,0.2240716,0.45608905,0.26006547,0.46595627,0.3738805,0.054714102,0.039088864,-0.30300888,0.3331842,0.69763523,-0.097061865,0.17915288,0.13046333,0.004839222,-0.27136427,0.03261569,0.21580721,0.33790407,-0.11570801,0.032554764,0.3086221,1.2329494,0.07583412,0.04138987,0.15595217,-0.072759,0.16666034,0.10649712,0.088158175,-0.46850565,0.3212626,0.066139534,0.2528633,0.16548228,0.07347955,0.25335464,0.13117857,0.90031356,-0.3449409,-0.21818127,-0.15858251,-0.48818043,-0.14177026,-0.09290921,0.25602967,0.29644236,-0.124942616,0.28440273,-0.44499245,0.2717107,-0.06557346,-0.3382981,-0.33444503,0.47383234,-0.13459843,-0.44401678,0.2164286,-0.29620203,0.21659186,0.09105263,0.2532008
ENSG00000111275,0.16131395,-0.01871377,-0.07519426,0.009742891,0.063472584,0.018923394,-0.03665823,0.15849902,0.14887097,-0.1976237,-0.21564038,0.20544675,0.20230429,0.103711195,-0.16279024,0.054583818,0.09385467,0.1275786,0.116348475,-0.31351915,-0.0454705,-0.38786265,0.0035237572,0.07345534,-0.045122392,0.075604856,-0.12836921,0.14027236,0.06267159,0.061261803,0.03972372,0.09945989,0.10983239,-0.03982156,0.004693655,-0.04535916,0.16194913,-0.008785659,-0.024922503,0.17133258,-0.13610439,0.0057210037,-0.11795486,-0.03088236,-0.14157939,-0.0016795959,-0.1663624,0.20925915,0.05717649,-0.1417839,-0.13873968,-0.097364835,0.08338889,-0.013175296,0.021189582,0.016854927,-0.14436363,0.1735533,-0.04713403,-0.02854685,0.022927638,0.083954506,-0.007875005,-0.0357551
ENSG00000111291,0.24548587,0.84976953,0.049077053,0.03762235,-0.36032134,0.2712077,0.08001262,-0.20498268,0.16328408,-0.17440544,0.2506025,0.6778307,-0.26598507,-0.5073494,-0.4139588,0.48242268,-0.02604864,-0.04411046,-0.026041454,0.40348205,0.0036341953,0.06447048,-0.35617477,0.24070273,0.218563,0.04329074,-0.4115021,-0.5391451,0.49316695,0.21932305,-0.07080383,0.17923194,0.32768947,0.19988854,-0.0028355836,-0.5072329,-0.12414788,0.27791384,0.4903877,0.45942402,-0.007929149,-0.4661208,-0.57629913,-0.018373758,-0.42304018,0.0026391267,0.30833906,-0.13418116,0.010407276,-0.201169,0.17694972,0.364133,0.1893736,-0.008560543,-0.10955352,0.19723625,-0.16753043,-0.43779615,-0.4129,0.0526197,-0.24032876,-0.2579911,-0.30828008,-0.21461229
ENSG00000111325,-0.224746,-0.03139858,-0.15002683,-0.12306679,0.05454268,-0.11703388,-0.075206086,-0.033891294,-0.27025637,0.16043384,0.50095654,0.47049257,-0.19279774,-0.31086996,-0.14190093,-0.25068533,0.14755297,-0.2503736,0.21902242,-0.16219954,0.3335884,0.16691038,-0.7802148,0.07570824,-0.16322859,0.1242259,0.12555227,-0.06668083,0.3492786,0.021822318,0.087900914,-0.27474976,-0.40839615,-0.029565511,-0.13850121,0.09234103,-0.3307722,-0.37404847,0.02078253,0.065027595,0.26032972,-0.05935777,-0.27784854,-0.39157528,-0.12335375,-0.67681354,-0.23574774,-0.24464388,-0.1571756,0.24046195,0.23960832,0.25606382,-0.22074121,0.18854992,0.26150805,0.3293021,-0.13645887,0.19329078,-0.16254209,0.20679346,-0.16606182,0.29466555,0.075878024,0.053569935
ENSG00000111341,-0.04208287,0.20697121,0.39889234,0.17270361,0.0033977896,0.2880498,-0.81992674,0.3232976,0.22128093,0.71859384,-0.21302004,-0.1429073,-0.11115095,0.3819027,0.18787114,0.16006853,-0.2570059,-0.31142172,-0.096887216,-0.1545947,0.21515763,0.23903033,-0.5016479,-0.23590815,0.63408923,-0.37395263,0.22577362,0.18699253,-0.21942446,-0.37368116,-0.2792692,0.07225795,-0.32044214,0.041284528,-0.032290827,0.3009498,-0.1609278,-0.06919938,-0.15382324,0.12577678,-0.118417785,0.12035794,-0.3262957,0.40109086,-0.17948641,-0.08497968,-0.10218008,0.2817127,0.15828,-0.5988043,0.15895206,0.39940494,0.6131879,0.22771744,0.07630924,0.07376767,-0.19707376,-0.18151733,0.20475563,-0.2536828,-0.3653141,-0.23340465,-0.021037955,0.05069244
ENSG00000111348,0.40633452,0.51387614,0.28954476,-0.17899877,0.10914043,0.426677,0.1894951,-0.41604722,0.23079392,0.109751694,0.11832798,0.34479302,0.100750685,0.84193236,0.15121345,-0.092252225,-0.162534,-0.06317258,0.021715906,0.031780228,0.14891052,0.14170441,0.14481284,0.10320493,-0.048945013,0.096309744,0.06978927,0.27067652,-0.018383859,0.10073034,-0.07521751,-0.26402897,0.41665855,-0.40008304,0.27227744,0.0892955,-0.17377654,0.14256267,-0.11623948,-0.069820695,-0.052621894,0.10236842,-0.03345673,0.2228478,0.12891214,0.2703406,-0.11017593,-0.33717325,0.9627679,0.0119859185,-0.23043846,0.09667153,-0.14302023,-0.072984986,-0.07526157,-0.30568644,-0.0336524,0.3261861,-0.38768318,-0.0079243155,-0.23315023,0.27539244,-0.06408545,0.0027603072
ENSG00000111361,0.051695097,0.23662892,0.25852063,-0.23319887,-0.22076565,0.010534523,-0.080810145,0.13877115,0.21588264,-0.08289048,0.44612092,-0.31104285,0.06227055,0.19499288,-0.24153687,-0.33151898,0.06511387,-0.1040864,0.25142512,0.2663107,-0.23515446,-0.44869474,0.364301,-0.27870017,-0.16426143,0.20643415,-0.07177781,-0.25087297,-0.3017879,0.308863,-0.34432644,-0.105608985,0.60776836,-0.29740185,0.13900262,0.34585497,0.24049558,-0.3535324,-0.0070459316,0.10625391,-0.15142754,-0.36244547,-0.38841388,-0.074925005,-0.058073714,0.32216603,0.12873742,-0.30316848,-0.097630456,0.08147668,0.29315162,0.13246897,-0.02014242,-0.16823044,-0.05742854,-0.21625584,-0.077690154,0.06633226,0.04440014,0.08591901,-0.48212373,-0.021683091,0.101987526,0.16193736
ENSG00000111364,-0.32800275,-0.398244,-0.11538299,0.37112373,-0.0023133573,0.0049277907,0.26434457,-0.4437884,0.16892503,-0.425376,-0.051247276,0.22291858,0.06265917,0.19349127,0.1529471,0.37722456,0.16395096,0.20957172,-0.12683482,0.21631877,-0.2314437,0.06441758,0.11577968,0.029764973,-0.07108337,0.08827082,-0.052704748,-0.028682854,-0.13737828,0.21447274,-0.0942088,-0.65493524,0.01780481,0.03470162,0.19865602,0.30349004,0.1448945,-0.19935481,0.009246133,-0.09101252,-0.18626146,-0.18137684,0.026704237,0.021626314,0.017479729,0.28652143,-0.1090058,-0.0477386,-0.051420968,0.03522735,-0.07748307,-0.10682074,-0.03842344,-0.0071421396,-0.09599177,-0.138262,-0.16032247,-0.16944167,-0.029040698,-0.06386421,-0.10441466,-0.09016903,-0.010162874,0.039369576
ENSG00000111445,-0.024776751,-0.17775366,-0.061941534,0.0077668694,0.17757137,-0.35600868,0.18479338,-0.022640608,0.1339738,-0.710435,-0.1665115,0.16875765,0.119026974,0.080553845,0.19822997,-0.020856243,0.012690784,-0.004040533,-0.1730159,-0.019937446,-0.06925503,0.17694886,0.011220005,0.07273154,-0.034928113,-0.090197556,0.007848086,0.08132058,0.03493504,0.32944885,-0.21289727,-0.0013749688,0.18045686,-0.017122524,0.097909406,0.09004419,0.22568575,-0.03717324,-0.027781028,0.017202714,-0.25068837,0.088351406,0.5089305,0.13196564,0.05695173,0.11750058,-0.1789729,0.21442437,0.13438384,-0.033840194,0.10710191,0.027144015,0.0010381091,0.42409572,-0.25090322,-0.009884751,-0.124633685,-0.055114105,0.088392265,0.052286178,0.15026452,-0.059641004,0.07422975,-0.015967458
ENSG00000111481,0.21110053,-0.29828835,-0.23827027,0.06418452,-0.14962584,-0.16035923,0.11483694,-0.07837617,-0.2404548,-0.21674383,-0.0870206,0.034257844,0.14119054,-0.15971158,-0.01864121,0.21974505,0.2559681,0.16020225,-0.2410809,0.1480934,-0.004369932,-0.049650896,0.13464777,-0.26552427,-0.123939894,-0.22436132,0.086347885,-0.40304956,0.20684527,-0.08933914,-0.021169687,0.2861557,0.03756071,-0.20257856,0.4061895,0.040674057,0.2185761,-0.03156373,0.19228803,-0.33105102,-0.12819982,0.21853183,-0.37041894,-0.14370134,-0.043113615,0.27384248,0.06939893,-0.02635696,-0.05169058,0.014052279,-0.21779366,-0.06328017,0.053299587,0.050325215,0.015744787,-0.29751635,0.19460912,0.27714494,0.3026967,-0.05667258,-0.08369947,0.4676,-0.0045325425,-0.016140027
ENSG00000111554,-0.09825865,0.10758253,0.0346813,0.1106087,-0.2169236,-0.13253127,-0.061287273,-0.2814262,-0.14105323,0.28961077,0.40330303,-0.091731586,0.08838824,-0.6435603,-0.21284157,-0.08282035,-0.061390687,-0.02853179,0.06682787,-0.07602987,0.25553462,0.1716412,0.07040544,0.37992632,0.08123819,0.037418984,0.42393678,0.035294633,0.0024059128,0.04684682,-0.18243839,-0.22862807,0.23447761,-0.15257846,0.079005525,-0.31663585,-0.53220874,-0.5530238,-0.0043247933,-0.24097483,0.28182867,-0.13838631,0.43645033,-0.24497749,0.17850168,0.07014301,0.19577321,0.6165614,-0.28843436,0.1035135,0.48650163,-0.046371803,0.052302036,0.0883881,-0.16314411,0.2660304,0.18519014,0.485795,0.37749496,-0.017804023,0.13359447,-0.5076109,0.26811507,0.13363804
